old URL,old title,old meta title,old meta description,old content type,current live status,GSC clicks,GSC impressions,average position,backlink evidence,featured-snippet evidence,current redirect status,current 404 status,Sanity public status,Sanity hidden/draft status,recommended action,recommended target,target live status,sitemap inclusion,canonical status,legal risk,image status,priority score,notes
https://chamanlawfirm.com/rights-of-children-born-outside-wedlock/,Rights Of Children Born Outside Wedlock,Powerful steps: Rights of Children Born Outside Wedlock,Learn about inheritance rights of children born outside wedlock in Nigeria with Chaman Law Firm’s trusted legal for parents,family law,redirect configured to /resources/blog/rights-of-children-born-outside-wedlock,57,5792,9.89,not available locally,not available locally,configured to /resources/blog/rights-of-children-born-outside-wedlock,not confirmed as 404 in this pass,approved public,none detected,monitor existing redirect,/resources/blog/rights-of-children-born-outside-wedlock,sitemap-included target,included,production canonical target,high - lawyer review required before publication,image and alt present in Sanity,368,
https://chamanlawfirm.com/limitation-of-action-in-nigeria/,Limitation Of Action In Nigeria,Limitation Of Action In Nigeria,"Introduction LIMITATION OF ACTION IN NIGERIA Before filing a lawsuit in Nigeria, it is important to be aware of the statute of limitations because it applies to different types of litigation. A law known as the statute",general legal education,hidden Sanity draft; do not redirect,57,4873,10.19,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,hidden/unapproved,hold for controlled blog restoration,/resources/blog/limitation-of-action-in-nigeria,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image and alt present in Sanity,384,
https://chamanlawfirm.com/how-to-legally-subdivide-and-develop-land/,How To Legally Subdivide And Develop Land,How To Legally Subdivide And Develop Land: Ultimate Guide to Successfully Subdividing and Developing Land in Nigeria – Avoid Costly Legal Mistakes,How To Legally Subdivide And Develop Land Successfully navigating the legal process of subdividing and developing land in Nigeria is not only possible but entirely achievable...,property/title,redirect configured to /resources/blog/how-to-legally-subdivide-and-develop-land,57,2939,8.51,not available locally,not available locally,configured to /resources/blog/how-to-legally-subdivide-and-develop-land,not confirmed as 404 in this pass,approved public,none detected,monitor existing redirect,/resources/blog/how-to-legally-subdivide-and-develop-land,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image and alt present in Sanity,414,
https://chamanlawfirm.com/difference-between-a-parent-company-and-a-subsidiary/,Difference Between A Parent Company And A Subsidiary,Difference Between a Parent Company and a Subsidiary,"DIFFERENCE BETWEEN A PARENT COMPANY AND A SUBSIDIARY, Parent companies own and control up to 51% of a company's stocks and...",property/title,approved Sanity post; missing old-url redirect,56,8293,22.34,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/difference-between-a-parent-company-and-a-subsidiary,sitemap-included target,included,production canonical target,low/medium - editorial and legal review still required,image and alt present in Sanity,363,
https://chamanlawfirm.com/tenancy-law-of-lagos-state-2011/,Tenancy Law Of Lagos State 2011,Tenancy Law of Lagos State 2011,"Monthly Tenancy Under The Tenancy Law of Lagos State, 2011 The Tenancy Law of Lagos State, 2011, formerly known as Rent Control and Recovery of Residential Premises Law Vol.7 Laws of Lagos State 2003, is the law that g",general legal education,approved Sanity post; missing old-url redirect,56,4974,14.13,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/tenancy-law-of-lagos-state-2011,sitemap-included target,included,production canonical target,low/medium - editorial and legal review still required,image and alt present in Sanity,380,
https://chamanlawfirm.com/inheritance-rights-of-step-children/,Inheritance Rights Of Step Children,,,probate/estate,live 404,56,4397,16.12,not available locally,not available locally,not configured,currently 404 or previously confirmed 404,not public,none detected,evaluate for static/service restoration,/practice-areas/probate-estate-administration,sitemap-included target,included,production canonical target,high - lawyer review required before publication,image recovery needed,449,
https://chamanlawfirm.com/procedure-for-ejecting-a-squatter-in-lagos/,Procedure For Ejecting A Squatter In Lagos,,,general legal education,live 404,56,1919,5.01,not available locally,not available locally,not configured,currently 404 or previously confirmed 404,not public,none detected,hold for controlled blog restoration,/resources/blog/procedure-for-ejecting-a-squatter-in-lagos,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,399,
https://chamanlawfirm.com/how-to-get-international-passport-in-nigeria/,How To Get International Passport In Nigeria,Powerful Steps: How to Get International Passport in Nigeria,"Learn How to Get International Passport in Nigeria, including application steps, required documents, fees, and guidelines for a smooth process.",immigration,approved Sanity post; missing old-url redirect,55,51890,16.89,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/how-to-get-international-passport-in-nigeria,sitemap-included target,included,production canonical target,low/medium - editorial and legal review still required,image and alt present in Sanity,844,
https://chamanlawfirm.com/procedures-for-land-registration-in-nigeria/,Procedures For Land Registration In Nigeria,Procedures for Land Registration in Nigeria,Introduction PROCEDURES FOR LAND REGISTRATION IN NIGERIA The land registration process is Lagos State is governed by the provisions of the Land Registration Law of Lagos State and Land Use Act of 1978. For land to by d,property/title,approved Sanity post; missing old-url redirect,55,6515,12.7,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/procedures-for-land-registration-in-nigeria,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image and alt present in Sanity,390,
https://chamanlawfirm.com/the-le-a-legally-binding-contracts-in-nigeri/,The Le A Legally Binding Contracts In Nigeri,Legally Binding Contracts in Nigeria,"OVERVIEW OF CONSTRUCTION CONTRACT IN NIGERIA In Nigeria, the standard forms of construction contract commonly used in the construction industry include: The FIDIC Forms. The SFBCN, 1990. The GCC, 2011. The JCT standard",corporate/commercial,approved Sanity post; missing old-url redirect,55,4225,6.28,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/the-le-a-legally-binding-contracts-in-nigeri,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image and alt present in Sanity,417,
https://chamanlawfirm.com/recovery-of-premises/,Recovery Of Premises,Recovery of Premises in Nigeria,WHAT IS THE CONCEPT OF RECOVERY OF PREMISES UNDER TENANCY LAW The procedure for the recovery of premises is generally,property/title,approved Sanity post; missing old-url redirect,55,4140,11.57,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/recovery-of-premises,sitemap-included target,included,production canonical target,low/medium - editorial and legal review still required,image and alt present in Sanity,366,
