old URL,slug,title,GSC clicks,GSC impressions,average position,queue status,recommended target,redirect status,legal risk,image status,notes,Sprint 11F status
https://chamanlawfirm.com/chaman-legal-team-2/,chaman-legal-team-2,Chaman Legal Team 2,52,6486,6.96,needs image,/resources/blog/chaman-legal-team-2,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/family-law-disputes-and-child-abduction/,family-law-disputes-and-child-abduction,Family Law Disputes And Child Abduction,52,2815,12.65,already restored/live,/resources/blog/family-law-disputes-and-child-abduction,configured to /resources/blog/family-law-disputes-and-child-abduction,high - lawyer review required before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs lawyer review
https://chamanlawfirm.com/how-to-write-a-demand-letter/,how-to-write-a-demand-letter,How To Write A Demand Letter,51,5952,32.44,needs image,/resources/blog/how-to-write-a-demand-letter,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/ownership-understanding-the-legal/,ownership-understanding-the-legal,Ownership Understanding The Legal,51,4949,11.24,needs image,/resources/blog/ownership-understanding-the-legal,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/building-completion-certificate-in-lagos/,building-completion-certificate-in-lagos,Building Completion Certificate In Lagos,51,3625,6.94,needs image,/resources/blog/building-completion-certificate-in-lagos,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/court-procedures-and-efficient-case/,court-procedures-and-efficient-case,Court Procedures And Efficient Case,51,3513,14.26,needs image,/resources/blog/court-procedures-and-efficient-case,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/government-acquired-lands-in-nigeria/,government-acquired-lands-in-nigeria,Government Acquired Lands In Nigeria,51,2679,10.42,already restored/live,/resources/blog/government-acquired-lands-in-nigeria,configured to /resources/blog/government-acquired-lands-in-nigeria,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/overview-of-citizenship-in-nigeria/,overview-of-citizenship-in-nigeria,Overview Of Citizenship In Nigeria,50,19954,28.19,already restored/live,/resources/blog/overview-of-citizenship-in-nigeria,configured to /resources/blog/overview-of-citizenship-in-nigeria,low/medium - editorial and legal review still required,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/what-is-the-cost-of-perfecting-land-titles/,what-is-the-cost-of-perfecting-land-titles,What Is The Cost Of Perfecting Land Titles,50,3225,5.23,already restored/live,/resources/blog/what-is-the-cost-of-perfecting-land-titles,not configured,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/how-long-does-it-take-to-get-c-of-o-in-ogun-sta/,how-long-does-it-take-to-get-c-of-o-in-ogun-sta,How Long Does It Take To Get C Of O In Ogun Sta,50,2367,6.36,needs image,/resources/blog/how-long-does-it-take-to-get-c-of-o-in-ogun-sta,not configured,medium - verify current law and facts before publication,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/survey-plans-and-certificates-of-occupancy/,survey-plans-and-certificates-of-occupancy,Survey Plans And Certificates Of Occupancy,49,5167,11.22,needs image,/resources/blog/survey-plans-and-certificates-of-occupancy,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/unveiling-5-proven-vital-role-of-evidence/,unveiling-5-proven-vital-role-of-evidence,Unveiling 5 Proven Vital Role Of Evidence,49,4871,16.53,needs image,/resources/blog/unveiling-5-proven-vital-role-of-evidence,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/registation-for-branch-or-subisidiary-of-a-c/,registation-for-branch-or-subisidiary-of-a-c,Registation For Branch Or Subisidiary Of A C,49,4691,20.69,needs image,/resources/blog/registation-for-branch-or-subisidiary-of-a-c,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/remedies-for-wrongful-dismissal-in-nigeria/,remedies-for-wrongful-dismissal-in-nigeria,Remedies For Wrongful Dismissal In Nigeria,49,2492,15.38,needs image,/resources/blog/remedies-for-wrongful-dismissal-in-nigeria,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/how-to-apply-for-south-africa-qualification/,how-to-apply-for-south-africa-qualification,How To Apply For South Africa Qualification,48,9835,11.11,needs image,/resources/blog/how-to-apply-for-south-africa-qualification,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/how-to-obtain-building-in-lagos-state/,how-to-obtain-building-in-lagos-state,How To Obtain Building In Lagos State,48,6285,14.48,needs image,/resources/blog/how-to-obtain-building-in-lagos-state,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/nigerian-court-system-challenges/,nigerian-court-system-challenges,Nigerian Court System Challenges,48,4647,22.01,needs image,/resources/blog/nigerian-court-system-challenges,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/powerful-steps-what-is-trespass-to-land/,powerful-steps-what-is-trespass-to-land,Powerful Steps What Is Trespass To Land,48,4325,10.38,needs image,/resources/blog/powerful-steps-what-is-trespass-to-land,not configured,medium - verify current law and facts before publication,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/how-to-use-cac-public-search-for-your-business/,how-to-use-cac-public-search-for-your-business,How To Use CAC Public Search For Your Business,47,20616,7.26,already restored/live,/resources/blog/how-to-use-cac-public-search-for-your-business,configured to /resources/blog/how-to-use-cac-public-search-for-your-business,low/medium - editorial and legal review still required,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/how-to-claim-third-party-insurance-in-nigeria/,how-to-claim-third-party-insurance-in-nigeria,How To Claim Third Party Insurance In Nigeria,47,5783,34.39,needs image,/resources/blog/how-to-claim-third-party-insurance-in-nigeria,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/basic-procedure-for-dissolution-of-marriage/,basic-procedure-for-dissolution-of-marriage,Basic Procedure For Dissolution Of Marriage,47,4208,15.45,already restored/live,/resources/blog/basic-procedure-for-dissolution-of-marriage,configured to /resources/blog/basic-procedure-for-dissolution-of-marriage,high - lawyer review required before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs lawyer review
https://chamanlawfirm.com/effect-of-witness-as-beneficiary-in-will/,effect-of-witness-as-beneficiary-in-will,Effect Of Witness As Beneficiary In Will,47,3968,24.77,already restored/live,/resources/blog/effect-of-witness-as-beneficiary-in-will,configured to /resources/blog/effect-of-witness-as-beneficiary-in-will,high - lawyer review required before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs lawyer review
https://chamanlawfirm.com/issues-land-grabbing-and-encroachment-in-nigeria/,issues-land-grabbing-and-encroachment-in-nigeria,Issues Land Grabbing And Encroachment In Nigeria,47,2758,12.69,needs image,/resources/blog/issues-land-grabbing-and-encroachment-in-nigeria,not configured,medium - verify current law and facts before publication,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
