legacy_url,legacy_title,content_type,historical_clicks,historical_impressions,historical_position,backlink_evidence,old_index_evidence,current_http_status,current_target,final_target_status,canonical_status,sitemap_status,sanity_status,redirect_status,final_classification,business_value,seo_value,remaining_issue,recommended_final_action,notes
https://chamanlawfirm.com/how-to-apply-for-certificate-of-occupancy-in-lagos-state-nigeria/,How To Apply For Certificate Of Occupancy In Lagos State Nigeria,legacy_url,33,2513,11.35,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/challenges-of-real-estate-development-in-nigeria/,Challenges Of Real Estate Development In Nigeria,legacy_url,33,2150,20.5,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/stadium-and-sports-facility-construction/,Stadium And Sports Facility Construction,legacy_url,32,4173,20.72,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/appointment-of-arbitrators-in-nigeria/,Appointment Of Arbitrators In Nigeria,legacy_url,32,908,9.69,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/adr-mediation,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/maritime-contracts-in-nigeria/,Maritime Contracts In Nigeria,legacy_url,32,714,11.44,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/land-use-planning-and-development-regulation/,Land Use Planning And Development Regulation,legacy_url,31,8525,17.12,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/taxation-vat-and-other-indirect-taxes-in-nigeria/,Taxation Vat And Other Indirect Taxes In Nigeria,legacy_url,31,5149,26.04,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/transfer-land-ownership-and-land-document/,Transfer Land Ownership And Land Document,legacy_url,31,4725,11.2,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/property-valuation-in-nigerian-real-estate/,Property Valuation In Nigerian Real Estate,legacy_url,31,3632,18.88,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/project-management-in-nigerian-construction/,Project Management In Nigerian Construction,legacy_url,31,3550,24.89,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/registration-of-a-money-lending-company/,Registration Of A Money Lending Company,legacy_url,31,3279,18.13,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/corporate-commercial-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/how-to-legally-void-a-marriage/,How To Legally Void A Marriage,legacy_url,31,2900,9.03,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/how-to-conduct-due-diligence-in-nigeria/,How To Conduct Due Diligence In Nigeria,legacy_url,31,2640,11.63,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/4-proven-steps-on-how-to-enforce-a-contract/,4 Proven Steps On How To Enforce A Contract,legacy_url,31,2181,13.63,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/corporate-commercial-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/8-steps-on-how-to-file-a-lawsuit-in-nigeria-a-comprehensive-guide-to-the-legal-process/,8 Steps On How To File A Lawsuit In Nigeria A Comprehensive Guide To The Legal Process,legacy_url,31,1991,6.21,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/how-to-obtain-licence-for-seeds-importation/,How To Obtain Licence For Seeds Importation,legacy_url,31,1520,8.75,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/defense-of-fair-dealing-in-nigeria-copyright/,Defense Of Fair Dealing In Nigeria Copyright,legacy_url,31,1078,21.23,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/7-step-citizenship-application-in-nigeria/,7 Step Citizenship Application In Nigeria,legacy_url,30,12964,19.73,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/immigration-services/citizenship-application-advisory,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/rules-and-regulations-of-doing-business-in-niger/,Rules And Regulations Of Doing Business In Niger,legacy_url,30,4380,26.26,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/corporate-commercial-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/property-acquisition-in-nigeria/,Property Acquisition In Nigeria,legacy_url,30,3384,18.64,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/how-to-increase-a-company-share/,How To Increase A Company Share,legacy_url,30,2892,17.61,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/corporate-commercial-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/what-tenancy-laws-apply-to-landlords/,What Tenancy Laws Apply To Landlords,legacy_url,30,2123,7.14,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/land-use-charge-in-ogun-state-chaman-law-firm/,Land Use Charge In Ogun State Chaman Law Firm,legacy_url,30,1882,7.08,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/consequences-of-fail-to-pay-taxes-in-nigeria/,Consequences Of Fail To Pay Taxes In Nigeria,legacy_url,30,1693,8.18,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
https://chamanlawfirm.com/consequences-of-not-paying-land-use-charge/,Consequences Of Not Paying Land Use Charge,legacy_url,30,1506,8.38,not available locally,historical GSC export,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,UNKNOWN_REQUIRES_REVIEW,valuable,click evidence,valuable URL needs final live status review,live-check and recover/merge if still 404,source: SPRINT-10G-LEGACY-BLOG-RESTORATION-MASTER.csv
